5	1	2	1	5	5	539	345	108	41	73.307831	Mr.
5	1	2	1	5	6	673	344	66	43	95.856407	Le
5	1	2	1	5	7	761	344	192	61	93.300400	Serpent
5	1	2	1	5	8	971	339	164	64	92.292679	Dipfas
5	1	2	1	5	9	1153	342	64	45	86.033524	ck
4	1	2	1	6	0	81	402	1403	68	-1	
5	1	2	1	6	1	81	406	75	51	89.835335	anli
5	1	2	1	6	2	169	402	190	68	92.970772	appellé,
5	1	2	1	6	3	378	418	175	51	93.171234	pource
5	1	2	1	6	4	571	419	239	36	53.110855	quieceux,
5	1	2	1	6	5	822	408	82	60	97.015404	qui
5	1	2	1	6	6	926	421	57	29	96.982445	en
5	1	2	1	6	7	1001	404	104	44	93.305893	font
5	1	2	1	6	8	1120	408	98	62	93.231018	pic-
4	1	2	1	7	0	83	443	1136	100	-1	
5	1	2	1	7	1	83	491	104	52	79.146271	quez,
5	1	2	1	7	2	204	484	210	35	94.798103	meurent
5	1	2	1	7	3	442	469	57	49	96.050301	de
5	1	2	1	7	4	516	443	95	75	92.278595	foif
5	1	2	1	7	5	620	487	12	32	72.813675	:
5	1	2	1	7	6	649	468	342	51	58.033581	l'Hemorrhois
5	1	2	1	7	7	1007	505	14	21	90.844162	,
5	1	2	1	7	8	1042	488	177	49	62.283443	pourec
4	1	2	1	8	0	127	534	1091	67	-1	
5	1	2	1	8	1	127	539	81	46	77.902145	‘elle
5	1	2	1	8	2	242	536	82	46	91.939774	faic
5	1	2	1	8	3	352	536	161	45	93.227432	couler
5	1	2	1	8	4	545	534	348	48	63.429470	inceflamment
5	1	2	1	8	5	927	537	40	45	92.068512	lc
5	1	2	1	8	6	998	534	108	67	90.677254	fang
5	1	2	1	8	7	1138	553	80	48	95.342331	par
4	1	2	1	9	0	84	594	1132	73	-1	
5	1	2	1	9	1	84	621	77	32	95.687172	tous
5	1	2	1	9	2	178	601	57	47	96.968094	les
5	1	2	1	9	3	252	597	183	49	96.335640	orifices
5	1	2	1	9	4	456	601	60	45	96.867622	du
5	1	2	1	9	5	534	616	136	51	93.295319	corps
5	1	2	1	9	6	687	618	13	36	92.876068	;
5	1	2	1	9	7	718	598	40	47	94.772591	la
5	1	2	1	9	8	780	594	178	52	92.446899	Flefche
5	1	2	1	9	9	981	617	25	29	85.741356	a
5	1	2	1	9	10	1027	617	90	50	84.471649	pris
5	1	2	1	9	11	1135	601	81	48	88.528313	{on
4	1	2	1	10	0	84	664	1133	66	-1	
5	1	2	1	10	1	84	689	78	31	96.399628	nom
5	1	2	1	10	2	176	670	48	46	96.399628	de
5	1	2	1	10	3	245	685	49	30	93.201553	ce
5	1	2	1	10	4	314	685	49	45	88.682312	qu
5	1	2	1	10	5	366	665	114	50	88.682312	c.le
5	1	2	1	10	6	497	664	42	51	94.069077	fe
5	1	2	1	10	7	555	668	129	46	93.288971	lance
5	1	2	1	10	8	702	671	135	43	77.954391	come
5	1	2	1	10	9	860	685	57	27	93.383575	vn
5	1	2	1	10	10	934	672	133	42	92.332893	traict
5	1	2	1	10	11	1083	674	134	41	81.793121	eótre
4	1	2	1	11	0	85	729	1133	67	-1	
5	1	2	1	11	1	85	732	258	64	59.668190	cluy,lequel
5	1	2	1	11	2	367	730	89	49	91.358871	elle
5	1	2	1	11	3	469	748	110	30	92.988678	veut
5	1	2	1	11	4	595	732	160	47	52.444351	blefer
5	1	2	1	11	5	775	735	22	42	86.227737	à
5	1	2	1	11	6	811	748	122	29	88.227631	mort
5	1	2	1	11	7	949	748	14	36	88.227631	;
5	1	2	1	11	8	979	733	54	44	92.316788	de
5	1	2	1	11	9	1048	729	170	50	70.320175	mefme
4	1	2	1	12	0	86	793	1131	71	-1	
5	1	2	1	12	1	86	802	53	48	86.433319	fut
5	1	2	1	12	2	156	797	35	51	92.919601	la
5	1	2	1	12	3	205	796	274	50	92.654381	Cenchrene
5	1	2	1	12	4	501	831	14	21	92.223976	,
5	1	2	1	12	5	536	796	198	68	96.278008	laquelle
5	1	2	1	12	6	756	814	58	31	95.345734	en
5	1	2	1	12	7	831	793	178	52	83.502022	fautant
5	1	2	1	12	8	1037	797	101	67	96.930092	plus
5	1	2	1	12	9	1159	800	58	46	96.983215	de
4	1	2	1	13	0	87	862	1122	70	-1	
5	1	2	1	13	1	87	882	92	50	92.365677	vingt
5	1	2	1	13	2	195	865	195	51	89.168884	coudécs
5	1	2	1	13	3	407	866	55	45	96.903366	de
5	1	2	1	13	4	483	864	116	60	93.279022	long
5	1	2	1	13	5	613	867	194	45	85.395966	attainct
5	1	2	1	13	6	821	862	307	65	52.161659	celuy,lequel
5	1	2	1	13	7	1149	863	60	48	88.878822	cl-
4	1	2	1	14	0	87	917	1241	79	-1	
5	1	2	1	14	1	87	932	28	48	94.449852	le
5	1	2	1	14	2	128	927	126	69	61.689655	pofait
5	1	2	1	14	3	278	963	7	21	86.748169	,
5	1	2	1	14	4	306	947	57	31	95.945099	en
5	1	2	1	14	5	390	929	76	62	91.162178	luy
5	1	2	1	14	6	492	917	161	61	90.341919	faifarit
5	1	2	1	14	7	685	934	132	43	92.832458	venir
5	1	2	1	14	8	849	928	290	66	81.538811	l'hydropifie
5	1	2	1	14	9	1171	936	43	41	86.744209	&
5	1	2	1	14	10	1243	913	37	87	75.868652	—
5	1	2	1	14	11	1316	947	12	15	87.610817	*
4	1	2	1	15	0	165	993	1145	68	-1	
5	1	2	1	15	1	165	1011	95	32	92.291656	eurs
5	1	2	1	15	2	276	993	174	49	82.689789	vlceres
5	1	2	1	15	3	477	1011	197	50	96.312981	pourris.
5	1	2	1	15	4	827	1015	2	3	94.500252	|
5	1	2	1	15	5	1145	1012	45	8	44.983360	^
5	1	2	1	15	6	1293	1017	17	24	23.773979	f;
4	1	2	1	16	0	137	1060	1077	67	-1	
5	1	2	1	16	1	137	1065	86	43	65.819016	Ta.
5	1	2	1	16	2	238	1063	64	46	93.270432	La
5	1	2	1	16	3	314	1066	168	61	92.962608	Vipere
5	1	2	1	16	4	498	1061	182	47	86.750160	n'a-elle
5	1	2	1	16	5	695	1077	77	49	96.971222	pas
5	1	2	1	16	6	789	1060	88	47	60.370899	cité
5	1	2	1	16	7	893	1060	206	65	91.690056	appellce
5	1	2	1	16	8	1117	1077	97	29	85.996193	ain-
4	1	2	1	17	0	89	1121	1129	83	-1	
5	1	2	1	17	1	89	1124	76	52	28.413574	fion
5	1	2	1	17	2	171	1121	168	83	93.159119	pource
5	1	2	1	17	3	350	1125	166	65	89.889038	qu'eile
5	1	2	1	17	4	534	1132	118	62	89.028656	perit
5	1	2	1	17	5	662	1142	85	49	89.028656	par
5	1	2	1	17	6	761	1124	297	54	68.049644	violencc,ou
5	1	2	1	17	7	1076	1141	142	56	92.825699	pour-
4	1	2	1	18	0	88	1187	1127	73	-1	
5	1	2	1	18	1	88	1210	16	29	51.610092	c
5	1	2	1	18	2	131	1209	41	47	51.610092	qu
5	1	2	1	18	3	190	1190	80	50	74.773750	elle
5	1	2	1	18	4	284	1190	82	50	95.636063	fait
5	1	2	1	18	5	390	1187	65	55	96.912292	fes
5	1	2	1	18	6	478	1197	140	63	93.622711	petits
5	1	2	1	18	7	635	1210	81	48	94.342575	par
5	1	2	1	18	8	730	1190	130	50	77.474960	force
5	1	2	1	18	9	881	1203	14	35	87.779663	?
5	1	2	1	18	10	922	1195	94	43	81.557716	Mx
5	1	2	1	18	11	1037	1208	36	31	94.608025	s.
5	1	2	1	18	12	1088	1195	127	44	0.000000	Ain
4	1	2	1	19	0	88	1252	1402	72	-1	
5	1	2	1	19	1	88	1273	105	31	93.467445	certes
5	1	2	1	19	2	214	1257	110	49	88.653000	l'ont
5	1	2	1	19	3	356	1257	138	67	72.813454	penfc
5	1	2	1	19	4	513	1259	64	48	93.270958	les
5	1	2	1	19	5	601	1271	18	19	92.825951	*
5	1	2	1	19	6	636	1262	203	44	92.884064	Anciens
5	1	2	1	19	7	856	1264	48	41	92.884064	&
5	1	2	1	19	8	930	1252	172	53	90.991417	meíme
5	1	2	1	19	9	1127	1258	87	46	91.831940	Ni-
5	1	2	1	19	10	1232	1263	16	22	89.796570	?
5	1	2	1	19	11	1270	1257	29	30	50.131958	5:
5	1	2	1	19	12	1315	1256	175	36	79.730911	Hierofine
2	1	3	0	0	0	88	1296	1403	91	-1	
3	1	3	1	0	0	88	1296	1403	91	-1	
4	1	3	1	1	0	274	1296	1215	48	-1	
5	1	3	1	1	1	274	1322	38	10	66.531693	ph
5	1	3	1	1	2	1231	1296	49	32	92.585602	fur
5	1	3	1	1	3	1306	1309	53	21	97.007782	ces
5	1	3	1	1	4	1388	1313	101	31	54.635334	pero-
4	1	3	1	2	0	88	1319	1403	68	-1	
5	1	3	1	2	1	88	1319	137	62	40.156788	ander,
5	1	3	1	2	2	238	1321	159	63	76.691734	difant:
5	1	3	1	2	3	1228	1345	263	42	77.990219	les:Engeances
2	1	4	0	0	0	1471	446	12	11	-1	
3	1	4	1	0	0	1471	446	12	11	-1	
4	1	4	1	1	0	1471	446	12	11	-1	
5	1	4	1	1	1	1471	446	12	11	74.970413	L
2	1	5	0	0	0	88	1385	1404	191	-1	
3	1	5	1	0	0	138	1385	1352	66	-1	
4	1	5	1	1	0	138	1385	1352	66	-1	
5	1	5	1	1	1	138	1388	105	48	40.473610	Heina,
5	1	5	1	1	2	259	1389	202	58	35.956680	Yepyvuiyu
5	1	5	1	1	3	476	1389	113	62	0.000000	opto
5	1	5	1	1	4	608	1387	144	56	4.947281	S2A1g&)
5	1	5	1	1	5	772	1389	193	44	40.170151	xuvcdorTr
5	1	5	1	1	6	1226	1385	42	33	90.729279	de
5	1	5	1	1	7	1280	1392	210	40	14.709320	Vipcies.Ni-
3	1	5	2	0	0	88	1431	1404	145	-1	
4	1	5	2	1	0	180	1431	1312	57	-1	
5	1	5	2	1	1	180	1454	6	8	81.699791	,
5	1	5	2	1	2	326	1453	37	35	52.486885	+
5	1	5	2	1	3	457	1457	20	10	67.700653	 

JORNADA e! sus cander au trate 
Oups SE qupuaa Rte amor Guy: dé de la The 
C'eſt a aite, . L rigue.Oppian 

- . L. au liure de ja 
(pendans que l'amour les deux Viperes touche, chañe lequel a 
La femme prend le chef du mary dans [4 bouche, efie «raduit de 
Lequel à' atfé vauie elle trenche des dents, AMO Boe 
Hats aprés les peiits portes dedans fs jaunes ‘in meme, 
Ea difibirami fon corps fe vengent pour leur pere : cn EE m 4 
Eusfans mourir ainſi cruelicment leur mere. {es commen- 
Mais l'experience mai(treffe de toute certitude zizz. 0 
Nous enfcigne , que l'vn & l'autre cft faux : & 

mefme on void en noftre France , que pluficurs 

Viperes fe crouuen tdes deux fexes dans le flzu- 

ve du Cline aupres de l'oiticrs;lefquelles eflans 

EE 2 Bere er eoe   

«8 Trorsiesme Livre 
enclofes dans vne fiole de verre font leurs pe 
tits fans que le mafle ou la femelle fe foyenr 
cunement offencé. Parquoy il me re a 
| plus conforme de la verité;qu'elle s'appelle vi 
Mt 3. pere de ce qu'elle fait fes petits en vie * enm 
ch.34. de 'Hi- tous les autres Serpents (ayant premiere 
e ele Di conceu & efclos fes œufs dans fon ventre,com 
me font les poiflons Carrilaginçux)que de pex 
ſer autrement. | 
Tu. Que dirons-nous du Baflic,fera-il auf 
vray qu'il fafle mourir de fon regard ? M rr 
Comment fe pourroit faire cela ? Ce que ton. 
b En fon li. tesfois ie voudrois dice fans offencer Aëce bc, 
     
   
  
  
  
  
  
  
  
  
     
    
   
   
    
   
    
    
    
    
   
hap.31. NE : , 
€ P» fa The. Qui l'a iamais veu,s’il tue par fon feul regat 
riaque. jus * Nicáder en a efcript me femble plus vts 
emblable , à fçauoir , que le Bafilic eit le pla 

cruel de tous Le Serpents faifant mourir pu 

fon tres venimeux (ouftle , c'eſt à dire par la 

expiration,les animaux;,qui font autour de ſo, 

..., ,Auquel le Pocte Lucain ne contredit pas. Ce 

À iere char. (cul Serpent fur tous les autres ne peut efc! 

Pfeaume 9. charmé par aucun batbotement des Magicien, 

ni eftre empcíche , finon par la puiffance div 

ne , qu'il n'apporte de grands efclandres an 

hommes : plufieurs peníent que celte forte k 

Serpent s'engredre de l'œuf d'vn Coq, ce qz 

eft faux, puis que tels œufs ne fe trouucnt gi 

res fouucnt ( combien que toutesfois on nela 

trouue que trop fouuent ) leſquels ont efttar 

€ Voy Tacite. fresfois tenus pour facrez de noz © Druide 
| commandans qu'on les portaft au fein,ce qu 

n'euffent pas fai@, s'ils eufferft creu,que d'ici 
naquilfent des Bafilics,veu melme que les 

s'ex 

      TT RER TT Et lois md -— € yr IU 

    
   
    
   
  
   
    
     
   
    
    
     
   
  
    
   
   
Srzcr10N VI. 439 
Verpeilliffent facilement par la chaleur dé 
l'homme. 
Tu. le me fouuiens d’auoir leu dans Athe- 
né qu'il y a vne befte appellée Catoblepe, qui 
t faire mourir vn homme par fon regard. 

    
   
   
  
    
   
   
    
    
     
  
   
    
  
44
5	1	3	1	1	2	671	81	511	49	24.085213	 TRoOISsSIESME
5	1	3	1	1	3	1253	81	298	56	74.764488	Livre.
4	1	3	1	2	0	454	151	1133	76	-1	
5	1	3	1	2	1	454	159	154	68	29.782593	aípett
5	1	3	1	2	2	621	151	336	71	76.169083	ceux,lefquels
5	1	3	1	2	3	969	156	90	50	92.463364	elle
5	1	3	1	2	4	1078	158	335	66	90.108795	regardoit:car
5	1	3	1	2	5	1433	162	154	60	92.983688	ceft
5	1	3	1	2	6	1540	146	51	85	61.972851	me
4	1	3	1	3	0	459	217	1085	74	-1	
5	1	3	1	3	1	459	223	141	53	92.548309	choſe
5	1	3	1	3	2	632	222	311	51	90.051575	couftumiere
5	1	3	1	3	3	974	238	89	33	93.280937	aux
5	1	3	1	3	4	1096	217	190	54	92.281006	forciers
5	1	3	1	3	5	1312	239	94	52	97.021973	que
5	1	3	1	3	6	1429	226	57	49	97.011200	de
5	1	3	1	3	7	1537	233	7	11	88.112785	à
4	1	3	1	4	0	458	286	1127	73	-1	
5	1	3	1	4	1	458	286	231	73	93.276779	quelques
5	1	3	1	4	2	700	287	282	71	90.991158	parollesdu
5	1	3	1	4	3	993	307	142	33	96.627953	crane
5	1	3	1	4	4	1149	291	59	48	96.787384	de
5	1	3	1	4	5	1224	287	43	52	96.768951	la
5	1	3	1	4	6	1293	291	114	50	56.497650	reſte
5	1	3	1	4	7	1429	294	156	58	75.216217	d'va
5	1	3	1	4	8	1540	281	47	82	71.682274	hs,
4	1	3	1	5	0	458	354	1061	70	-1	
5	1	3	1	5	1	458	367	76	39	94.932640	me
5	1	3	1	5	2	561	368	126	36	89.551987	mort
5	1	3	1	5	3	704	372	80	50	95.730652	par
5	1	3	1	5	4	797	354	43	48	93.116928	le
5	1	3	1	5	5	854	354	231	49	81.534119	miniftece
5	1	3	1	5	6	1100	357	82	46	93.265869	des
5	1	3	1	5	7	1198	358	234	53	96.563148	Demons,
5	1	3	1	5	8	1444	365	75	59	94.324936	qui
4	1	3	1	6	0	460	418	1121	80	-1	
5	1	3	1	6	1	460	413	298	89	88.498756	refpondent,
5	1	3	1	6	2	782	418	117	55	93.305695	Voilà
5	1	3	1	6	3	910	437	260	54	92.865921	pourquoy
5	1	3	1	6	4	1184	418	56	52	93.287193	ils
5	1	3	1	6	5	1255	420	208	69	80.339081	eftoyent
5	1	3	1	6	6	1475	432	106	66	88.960388	appel
4	1	3	1	7	0	465	487	1114	72	-1	
5	1	3	1	7	1	465	490	74	47	93.301666	lez
5	1	3	1	7	2	562	494	357	65	92.252335	enciennement
5	1	3	1	7	3	946	481	137	82	0.000000	9vy&y
5	1	3	1	7	4	1103	506	73	43	0.000000	yo
5	1	3	1	7	5	1204	519	16	23	85.732086	,
5	1	3	1	7	6	1234	489	100	47	84.249039	c'eft
5	1	3	1	7	7	1347	491	25	44	88.036423	à
5	1	3	1	7	8	1398	490	91	49	95.339020	dire
5	1	3	1	7	9	1501	498	78	49	88.986618	Aui
4	1	3	1	8	0	464	555	418	66	-1	
5	1	3	1	8	1	464	569	130	34	86.386169	teurs
5	1	3	1	8	2	607	555	82	48	93.303215	des
5	1	3	1	8	3	704	559	178	62	81.917877	elprits.
3	1	3	2	0	0	460	613	1117	270	-1	
4	1	3	2	1	0	536	613	1041	71	-1	
5	1	3	2	1	1	536	623	244	45	82.352600	Tnron.
5	1	3	2	1	2	814	619	76	47	93.278824	Ne
5	1	3	2	1	3	922	613	199	53	83.251625	feroit-il
5	1	3	2	1	4	1150	634	81	50	92.942291	pas
5	1	3	2	1	5	1269	615	111	50	91.664520	auffi
5	1	3	2	1	6	1409	625	168	51	75.847954	veritabk
4	1	3	2	2	0	460	685	1115	72	-1	
5	1	3	2	2	1	460	685	113	68	96.681000	qu'il
5	1	3	2	2	2	586	702	26	47	93.203407	y
5	1	3	2	2	3	627	685	79	48	92.434990	aift
5	1	3	2	2	4	726	686	79	47	93.245041	des
5	1	3	2	2	5	820	686	220	66	93.254562	Serpents
5	1	3	2	2	6	1064	701	67	32	96.256790	ou
5	1	3	2	2	7	1156	685	220	66	57.404320	Dragons
5	1	3	2	2	8	1397	685	178	72	93.060524	ailez
5	1	3	2	2	9	1515	680	62	81	86.116753	,qa
4	1	3	2	3	0	462	747	1111	75	-1	
5	1	3	2	3	1	462	747	323	51	65.334045	s'enuolatfent
5	1	3	2	3	2	800	767	156	47	91.837143	parmy
5	1	3	2	3	3	975	750	94	46	93.263206	l'air
5	1	3	2	3	4	1088	748	93	49	93.091301	feló
5	1	3	2	3	5	1205	766	54	30	94.738731	ce
5	1	3	2	3	6	1274	754	136	58	96.154793	qu'en
5	1	3	2	3	7	1430	770	24	27	92.396820	a
5	1	3	2	3	8	1468	752	105	70	44.701504	cfenx
4	1	3	2	4	0	466	812	665	71	-1	
5	1	3	2	4	1	466	818	175	47	93.076881	Lucain
5	1	3	2	4	2	658	833	57	31	93.292671	en
5	1	3	2	4	3	741	812	43	50	66.464447	|.
5	1	3	2	4	4	798	830	164	53	96.960335	guerre
5	1	3	2	4	5	977	812	154	51	96.527481	ciuile?
3	1	3	3	0	0	537	884	999	60	-1	
4	1	3	3	1	0	537	884	999	60	-1	
5	1	3	3	1	1	537	886	59	42	94.310585	Et
5	1	3	3	1	2	607	898	100	28	88.090073	vor:
5	1	3	3	1	3	717	884	99	54	21.986168	sf:
5	1	3	3	1	4	832	886	190	58	93.522369	Dragons
5	1	3	3	1	5	1033	884	75	58	93.291023	quy
5	1	3	3	1	6	1119	885	218	59	62.684418	vempes
5	1	3	3	1	7	1286	880	41	68	96.518562	en
5	1	3	3	1	8	1348	894	83	30	90.480217	tous
5	1	3	3	1	9	1445	884	91	43	90.928429	lieux
3	1	3	4	0	0	537	944	1012	69	-1	
4	1	3	4	1	0	537	944	1012	69	-1	
5	1	3	4	1	1	537	949	110	43	96.154846	Sans
5	1	3	4	1	2	654	947	111	60	57.888988	five
5	1	3	4	1	3	782	948	83	42	91.737999	mal
5	1	3	4	1	4	885	962	123	29	0.000000	aiccun
5	1	3	4	1	5	1020	948	174	65	0.000000	Serpens
5	1	3	4	1	6	1212	944	125	46	88.961304	cheris
5	1	3	4	1	7	1350	946	66	44	93.775047	dcs
5	1	3	4	1	8	1428	950	121	46	95.072174	Dieux,
3	1	3	5	0	0	528	1012	889	64	-1	
4	1	3	5	1	0	528	1012	889	64	-1	
5	1	3	5	1	1	528	1020	93	56	92.027267	Qui
5	1	3	5	1	2	633	1031	149	28	49.619202	cemzne
5	1	3	5	1	3	795	1016	35	43	69.719955	L:
5	1	3	5	1	4	849	1012	47	45	89.666016	5n
5	1	3	5	1	5	915	1015	67	44	93.264366	Or
5	1	3	5	1	6	997	1013	128	61	80.892517	luifez
5	1	3	5	1	7	1139	1012	278	45	77.078804	enlaiumiere
3	1	3	6	0	0	538	1078	902	66	-1	
4	1	3	6	1	0	538	1078	902	66	-1	
5	1	3	6	1	1	538	1083	86	44	68.680542	Des
5	1	3	6	1	2	634	1096	141	45	68.680542	rayon:
5	1	3	6	1	3	784	1079	55	46	74.603935	du
5	1	3	6	1	4	862	1080	140	49	93.754669	Soleil,
5	1	3	6	1	5	1012	1082	68	59	86.447838	qui
5	1	3	6	1	6	1081	1078	46	61	93.282249	fe
5	1	3	6	1	7	1140	1080	86	43	71.321671	leie
5	1	3	6	1	8	1231	1091	209	53	75.396286	premiere:
3	1	3	7	0	0	538	1141	903	68	-1	
4	1	3	7	1	0	538	1141	903	68	-1	
5	1	3	7	1	1	538	1148	105	42	90.112000	Vous
5	1	3	7	1	2	657	1145	180	46	91.813721	deucnez
5	1	3	7	1	3	850	1145	126	44	96.138512	cruels
5	1	3	7	1	4	994	1151	93	58	63.249821	parl
5	1	3	7	1	5	1104	1143	160	47	65.976196	ardente
5	1	3	7	1	6	1276	1141	165	48	93.432930	chaleur
3	1	3	8	0	0	537	1206	974	68	-1	
4	1	3	8	1	0	537	1206	974	68	-1	
5	1	3	8	1	1	537	1215	96	58	94.227104	Qui
5	1	3	8	1	2	647	1227	98	29	91.837357	vous
5	1	3	8	1	3	747	1210	89	60	92.814445	fait
5	1	3	8	1	4	845	1207	249	47	63.810898	bouillonner
5	1	3	8	1	5	1101	1210	36	45	93.120125	le
5	1	3	8	1	6	1149	1206	183	68	13.399185	peflilent
5	1	3	8	1	7	1342	1207	169	46	72.687263	malheur
3	1	3	9	0	0	538	1274	1025	67	-1	
4	1	3	9	1	0	538	1274	1025	67	-1	
5	1	3	9	1	1	538	1281	77	43	92.810822	Du
5	1	3	9	1	2	625	1277	135	64	83.163727	poiſon
5	1	3	9	1	3	774	1294	234	30	35.244209	venmeux,
5	1	3	9	1	4	1022	1293	78	44	93.303207	que
5	1	3	9	1	5	1116	1278	105	48	34.291756	l'e
5	1	3	9	1	6	1216	1274	139	63	34.927963	Afrique
5	1	3	9	1	7	1376	1292	92	29	96.662422	vous
5	1	3	9	1	8	1482	1277	81	43	81.110970	dare
3	1	3	10	0	0	538	1342	955	60	-1	
4	1	3	10	1	0	538	1342	955	60	-1	
5	1	3	10	1	1	538	1342	263	60	87.537979	Vonsfendez
5	1	3	10	1	2	814	1344	84	43	76.185959	l'ai
5	1	3	10	1	3	917	1343	124	55	60.712746	frein
5	1	3	10	1	4	1054	1347	53	48	48.281536	Cr
5	1	3	10	1	5	1119	1343	43	44	95.934326	la
5	1	3	10	1	6	1174	1359	94	29	95.572327	mue,
5	1	3	10	1	7	1285	1344	72	57	59.259438	qui
5	1	3	10	1	8	1372	1356	121	34	59.259438	tonne,
3	1	3	11	0	0	539	1405	1002	66	-1	
4	1	3	11	1	0	539	1405	1002	66	-1	
5	1	3	11	1	1	539	1411	72	45	93.148666	En
5	1	3	11	1	2	618	1407	195	64	61.389915	fuyuants
5	1	3	11	1	3	825	1407	118	46	6.999176	ach,
5	1	3	11	1	4	954	1425	79	30	93.093002	nez
5	1	3	11	1	5	1046	1408	166	63	96.787537	quelque
5	1	3	11	1	6	1221	1405	140	48	93.244072	tendre
5	1	3	11	1	7	1379	1406	162	52	63.745327	Tanreas,
3	1	3	12	0	0	546	1474	904	64	-1	
4	1	3	12	1	0	546	1474	904	64	-1	
5	1	3	12	1	1	546	1477	150	59	96.687370	Lequel
5	1	3	12	1	2	709	1491	99	28	93.285881	vous
5	1	3	12	1	3	818	1476	163	51	41.292023	enleuex
5	1	3	12	1	4	1003	1476	54	43	69.427254	die
5	1	3	12	1	5	1071	1475	136	44	82.392464	milicu
5	1	3	12	1	6	1218	1474	58	45	93.014503	du
5	1	3	12	1	7	1291	1488	159	50	87.429268	tropeau
3	1	3	13	0	0	533	1539	1003	66	-1	
4	1	3	13	1	0	533	1539	1003	66	-1	
5	1	3	13	1	1	533	1543	72	43	96.417038	En
5	1	3	13	1	2	618	1541	143	43	95.739136	volant
5	1	3	13	1	3	782	1539	98	44	93.912560	baut
5	1	3	13	1	4	896	1548	50	43	69.088547	c
5	1	3	13	1	5	962	1556	72	28	83.555382	bas
5	1	3	13	1	6	1034	1540	79	61	80.063744	ſur
5	1	3	13	1	7	1120	1541	51	44	90.027931	les
5	1	3	13	1	8	1184	1540	102	60	88.587219	rafes
5	1	3	13	1	9	1300	1542	236	63	3.595512	campaign.
3	1	3	14	0	0	453	1601	1111	660	-1	
4	1	3	14	1	0	541	1601	1022	70	-1	
5	1	3	14	1	1	541	1607	35	44	62.888130	Et
5	1	3	14	1	2	593	1606	80	59	69.197540	fur
5	1	3	14	1	3	688	1608	50	41	88.339294	le:
