token_,count
('trop', 'grande'),3
('peu', 'vertueux'),3
('grád', 'nóbre'),3
('alexandre', 'medicis'),3
('plaifir', 'mufique'),3
('quelquesfois', 'aussi'),3
('grands', 'estats'),3
('roy', 'tarquin'),3
('aduient', 'souvent'),3
('grandes', 'forces'),3
('estat', 'florence'),3
('contre', 'personne'),3
('prince', 'force'),3
('monarchie', 'royale'),3
('vangerla', 'mort'),3
('deleze', 'maiesté'),3
('mis', 'mort'),3
('mil', 'citoyens'),3
('estats', 'po'),3
('ariftocratie', 'estat'),3
('faire', 'guerre'),3
('capitaine', 'chef'),3
('civile', 'entre'),3
('depouillé', 'cftat'),3
('estat', 'po'),3
('cens', 'foixante'),3
('quarante', 'ans'),3
('entre', 'plusieurs'),3
('contre', 'roy'),3
('part', 'estats'),3
('estat', 'venize'),3
('neuf', 'mil'),3
('cens', 'quarante'),3
('mil', 'cent'),3
('trois', 'quatre'),3
('quinze', 'cens'),3
('fucceflion', 'temps'),3
('notables', 'changemens'),3
('fix', 'cens'),3
('guerre', 'entre'),3
('foy', 'bien'),3
('ennemy', 'capital'),3
('bonne', 'partie'),3
('changemens', 'aduiennent'),3
('uns', 'lesautres'),3
('iamais', 'cfté'),3
('proches', 'voifins'),3
('arrester', 'cours'),3
('petità', 'petit'),3
('pays', 'là'),3
('commeil', 'aduint'),3
('puissance', 'dieu'),3
('toute', 'fagefle'),3
('choses', 'naturelles'),3
('grandes', 'conion'),3
('entre', 'hebrieux'),3
('iuger', 'republique'),3
('marc', 'varron'),3
('lucas', 'gauric'),3
('aussi', 'prife'),3
('roy', 'lacedemone'),3
('faut', 'fuiure'),3
('sept', 'mil'),3
('huit', 'ans'),3
('commun', 'confente'),3
('calcul', 'philon'),3
('està', 'dire'),3
('dephilon', 'hebrieu'),3
('trois', 'mois'),3
('figne', 'poiflons'),3
('ans', 'creation'),3
('depuis', 'deluge'),3
('notables', 'republiques'),3
('estoiles', 'fixes'),3
('neantmoins', 'voit'),3
('sous', 'puissance'),3
('plusieurs', 'guerres'),3
('pluficurs', 'pays'),3
('mort', 'violente'),3
('roy', 'defrance'),3
('neantmoins', 'cela'),3
('feize', 'cens'),3
('conionétions', 'hautes'),3
('prend', 'garde'),3
('grand', 'empire'),3
('parles', 'an'),3
('aussi', 'lifons'),3
('ville', 'hierufalem'),3
('theodofele', 'grand'),3
('sultan', 'suleyman'),3
('triplicité', 'aquatique'),3
('oril', 'certain'),3
('quand', 'elles'),3
('contre', 'romains'),3
('contre', 'antioque'),3
('non', 'feulemét'),3
('celà', 'merite'),3
('iusques', 'icy'),3
('toute', 'forte'),3
('impoffible', 'nature'),3
('harmonie', 'lydiene'),3
('nobre', 'parfait'),3
('nombre', 'nuptial'),3
('republique', 'feroit'),3
('puissance', 'humaine'),3
('roy', 'perle'),3
('trouve', 'depuis'),3
('pourroit', 'voir'),3
('faftes', 'romains'),3
('depuis', 'fondation'),3
('iournee', 'cannes'),3
('bien', 'iuger'),3
('iusques', 'auguftule'),3
('ages', 'politiques'),3
('prefenter', 'requeste'),3
('requeste', 'peuple'),3
('loix', 'anciennes'),3
('cela', 'doit'),3
('faut', 'donc'),3
('enuers', 'sujets'),3
('voile', 'religion'),3
('quelque', 'prix'),3
('republique', 'bien'),3
('perpetuer', 'estats'),3
('pofons', 'cas'),3
('noftre', 'aage'),3
('esclaves', 'naturels'),3
('bien', 'petit'),3
('caton', 'cenfeur'),3
('philippe', 'bel'),3
('bien', 'mieux'),3
('moyen', 'grand'),3
('lettres', 'patentes'),3
('roy', 'louis'),3
('quil', 'faut'),3
('façons', 'faire'),3
('grands', 'magistrats'),3
('sujet', 'doit'),3
('dieu', 'souverain'),3
('iugement', 'roy'),3
('homme', 'bien'),3
('leze', 'maiesté'),3
('entre', 'princes'),3
('bon', 'ordre'),3
