token_,count
('bien', 'fouuent', ''),3
('char', '', 'ge'),3
('mari', '', 'femme'),3
('bien', 'public', ''),3
('chefs', 'familles', ''),3
('', '', 'ratifiez'),3
('', 'non', 'feulemét'),3
('loix', '', 'ordonnances'),3
('', 'quelque', 'traité'),3
('quelque', 'traité', ''),3
('parle', '', 'ment'),3
('mari', 'femme', ''),3
('droit', 'ciuil', ''),3
('puissance', 'pere', ''),3
('', 'ains', 'aufsi'),3
('quatre', 'cas', ''),3
('beu', 'vin', ''),3
('desloix', '', 'couftumes'),3
('', 'faire', 'mourir'),3
('bien', 'romains', ''),3
('fept', 'cens', 'ans'),3
('quelaloy', 'dieu', ''),3
('cinq', 'mil', ''),3
('', 'ien', ''),3
('', 'ure', ''),3
('', 'bal', ''),3
('', 'honneur', 'dieu'),3
('honneur', 'dieu', ''),3
('peres', '', 'meres'),3
('', 'digne', ''),3
('', 'quia', 'efté'),3
('', 'penfoit', ''),3
('cer', '', 'tain'),3
('vie', 'pere', ''),3
('temps', '', 'empereur'),3
('ex', '', 'pres'),3
('puissance', 'abfolue', ''),3
('droit', 'fucceffif', ''),3
('biens', 'enfans', ''),3
('', 'parles', 'ordonnances'),3
('', 'ij', 'republique'),3
('droit', 'gens', ''),3
('enfans', 'legitimes', ''),3
('toute', 'humilité', ''),3
('', 'ancien', 'droit'),3
('', '', 'mel'),3
('', 'auoyent', 'aucune'),3
('ceftui', '', 'cy'),3
('duc', '', 'anjou'),3
('fei', '', 'gneur'),3
('', 'cccc', ''),3
('', 'auoyent', 'rien'),3
('', '', 'eftpourquoy'),3
('pleines', '', 'efclaues'),3
('celte', 'puissance', ''),3
('merite', 'mort', ''),3
('', 'ilsn', ''),3
('', '', 'fignal'),3
('peine', 'capitale', ''),3
('contre', '', 'estat'),3
('roy', 'portugal', ''),3
('efclaues', 'chreftiens', ''),3
('an', '', 'xx'),3
('', 'fansle', 'confentement'),3
('estat', '', 'ingenuité'),3
('', 'ingenuité', ''),3
('', 'deflors', 'auant'),3
('deflors', 'auant', ''),3
('efpai', '', 'gne'),3
('', 'empereur', 'theodofe'),3
('', 'termes', 'droit'),3
('', 'icy', 'dira'),3
('quoy', '', 'empereur'),3
('', 'rient', ''),3
('nulle', '', ''),3
('long', 'temps', 'parauant'),3
('enne', '', 'mis'),3
('cinq', 'ans', ''),3
('sujets', '', 'citoyens'),3
('princes', '', 'feigneuries'),3
('loix', '', 'droit'),3
('droit', 'commun', ''),3
('', 'ral', ''),3
('feigneurie', 'venize', ''),3
('', 'feigneurs', 'ligues'),3
('matiere', '', 'estat'),3
('', 'fribourg', ''),3
('', 'voix', 'deliberatiue'),3
('estats', 'peuple', ''),3
('', 'eltar', ''),3
('gentils', '', 'hommes'),3
('', 'arreft', 'senat'),3
('arreft', 'senat', ''),3
('alliez', 'romains', ''),3
('', 'eftoyent', 'vrays'),3
('bourgeoifie', 'romaine', ''),3
('', 'ains', 'seulement'),3
('droit', 'bourgcoifie', ''),3
('droit', 'bourgeoifie', ''),3
('fer', '', 'uice'),3
('princes', 'voifins', ''),3
('', 'aouft', ''),3
('', 'entre', 'lefquels'),3
('contre', 'lesautres', ''),3
('alliance', 'egale', ''),3
('traitez', 'paix', ''),3
('dix', 'ans', ''),3
('cas', 'femblable', ''),3
('fu', '', 'get'),3
('per', '', 'mis'),3
('let', '', 'tres'),3
('cens', 'mil', 'efcus'),3
('bien', 'difference', ''),3
('feigneur', 'naturel', ''),3
('royne', '', 'angleterre'),3
('', 'carle', 'prince'),3
('cas', 'pareil', ''),3
('naturel', 'sujet', ''),3
('amis', '', 'ennemis'),3
('', 'alliance', 'faits'),3
('pri', '', 'fonnier'),3
('enuers', '', 'contre'),3
('telles', 'alliances', ''),3
('ligue', 'offenfiue', ''),3
('', 'vnderual', ''),3
('', '', 'annee'),3
('bien', 'grande', ''),3
('', 'zug', ''),3
('toute', 'grece', ''),3
('estat', '', 'republique'),3
('fouuc', '', 'raineté'),3
('', 'foubs', 'couleur'),3
('entre', 'romains', ''),3
('roy', 'castille', ''),3
('', 'philippe', 'valois'),3
('empereurs', '', 'almaigne'),3
('lettres', '', 'empereur'),3
('tousjours', 'excepté', ''),3
('empire', '', 'roy'),3
('duc', 'bauiere', ''),3
('augufte', 'roy', 'depoloigne'),3
('roy', 'depoloigne', ''),3
('pleine', 'liberté', ''),3
('fiftrefponfe', '', ''),3
('', 'maisc', ''),3
('mil', 'liures', ''),3
('', 'parle', 'moyen'),3
('és', 'monarchies', ''),3
('henry', '', 'roy'),3
('archi', '', 'duc'),3
('', '', 'giftrats'),3
('roy', 'nauarre', ''),3
('contre', '', 'empereur'),3
('roy', 'fráce', ''),3
('tite', '', 'liue'),3
('mithridate', 'roy', ''),3
('roy', 'catholique', ''),3
('ducs', 'lorraine', ''),3
('faire', 'guerre', ''),3
('amitié', 'perpetuelle', ''),3
('', 'infra', ''),3
('', 'ains', 'aush'),3
('', 'empereur', 'sigifmond'),3
('', 'empereur', 'charles'),3
('empereur', 'charles', ''),3
('', 'faut', 'garder'),3
('ambafladeur', 'france', ''),3
('', 'empereur', 'maximilian'),3
('empereur', 'maximilian', ''),3
('ceftui', '', 'ci'),3
('', 'voulut', 'faire'),3
('chambre', 'imperiale', ''),3
('', 'meon', ''),3
('', 'fradre', ''),3
('alliance', '', 'amitié'),3
('charle', '', 'roy'),3
('', 'faire', 'paix'),3
('faire', 'paix', ''),3
('', 'duc', 'bourgongne'),3
('puissance', 'abfolué', ''),3
('puissance', 'abfoluë', ''),3
('fouuc', '', 'rain'),3
('prince', '', 'sujet'),3
('', '', 'proprietaire'),3
('', 'souverainetez', ''),3
('prince', '', 'peuple'),3
('', 'alors', 'roy'),3
('és', 'royaumes', ''),3
('', 'caril', 'bien'),3
('caril', 'bien', 'certain'),3
('sujets', 'general', ''),3
('', 'auril', ''),3
('', 'affemblee', 'estats'),3
('apris', 'lettres', ''),3
('peuple', '', 'athenes'),3
('', 'raifonnable', ''),3
('quelques', 'vns', ''),3
('', 'quoy', 'plusieurs'),3
('', 'cefte', 'cause'),3
('roys', '', 'princes'),3
('vaffal', 'fimple', ''),3
('ducs', 'bretaigne', ''),3
('leze', 'maiefté', ''),3
('ducs', 'normandie', ''),3
('sujet', 'naturel', 'roy'),3
('feigneur', 'feodal', ''),3
('', 'tient', 'rien'),3
('tient', 'rien', ''),3
('hommage', 'procureur', ''),3
('royal', '', ''),3
('charle', '', 'auftriche'),3
('duc', 'bourgongne', ''),3
('couróne', 'france', ''),3
('homme', 'lige', 'pape'),3
('mots', '', 'ego'),3
('', 'roys', 'naples'),3
('', 'quelque', 'prince'),3
('trefor', 'france', ''),3
('paix', '', 'guerre'),3
('', 'quant', 'duc'),3
('royaume', '', 'arles'),3
('fief', 'imperial', ''),3
('puissance', 'faire', 'loix'),3
('faire', 'loix', ''),3
('', 'empi', ''),3
('empire', '', 'almaigne'),3
('parle', 'clergé', ''),3
('hommage', '', 'reffort'),3
('date', '', 'an'),3
('roys', 'tributaires', ''),3
('droits', 'maiefté', ''),3
('grands', 'magistrats', ''),3
('', 'marque', 'fouucraineté'),3
('auoyent', 'force', 'an'),3
('force', 'an', ''),3
('donner', 'loy', 'general'),3
('loy', 'general', ''),3
