token_,count
('commiflaires', 'deputez'),3
('trait', 'perpetuel'),3
('', 'trompettes'),3
('', 'verifié'),3
('', 'ofhcier'),3
('', 'commeles'),3
('quelque', 'forte'),3
('', 'ferons'),3
('ferons', 'iugement'),3
('', 'jours'),3
('', 'ncantmoins'),3
('chofe', 'entiere'),3
('', 'dite'),3
('cau', ''),3
('deputez', 'souverain'),3
('', 'ere'),3
('paller', 'outre'),3
('estat', 'romains'),3
('', 'vt'),3
('', 'ions'),3
('', 'afhn'),3
('', 'ter'),3
('bons', ''),3
('quand', 'va'),3
('foit', 'prince'),3
('peuft', 'faire'),3
('demeu', ''),3
('peuuent', 'faire'),3
('', 'gard'),3
('iugé', 'arreft'),3
('arreft', 'parlement'),3
('quoy', 'plusieurs'),3
('', 'peutauoir'),3
('', 'royent'),3
('roy', 'françois'),3
('celte', 'claufe'),3
('defen', ''),3
('', 'á'),3
('', 'paffa'),3
('endroit', ''),3
('', 'nt'),3
('', 'commce'),3
('permis', 'magistrats'),3
('', 'neceffai'),3
('domeftique', ''),3
('', 'confequent'),3
('decifion', ''),3
('', 'améde'),3
('', 'uoient'),3
('faire', 'adiourner'),3
('', 'ful'),3
('', 'cat'),3
('', 'fed'),3
('', 'iura'),3
('gouuerneurs', 'prouince'),3
('celte', 'puissance'),3
('gouuerneurs', 'prouinces'),3
('és', 'loix'),3
('parle', 'mot'),3
('', 'neur'),3
('commäder', ''),3
('gouuerneurs', 'pays'),3
('dict', ''),3
('', 'tez'),3
('ains', 'contraire'),3
('estats', 'ariftocratiques'),3
('moindre', 'partie'),3
('pris', 'fort'),3
('', 'cftant'),3
('', 'ftrat'),3
('mandemens', 'prince'),3
('', 'dr'),3
('', 'fuployer'),3
('', 'egypte'),3
('faire', 'mourir'),3
('cy', 'deuant'),3
('loix', 'humaines'),3
('', 'chans'),3
('doibt', 'executer'),3
('remonftrances', 'prince'),3
('', 'vtilité'),3
('foubs', 'vmbre'),3
('', 'refcripts'),3
('long', 'temps'),3
('file', 'prince'),3
('', 'tenoit'),3
('bonnes', ''),3
('faire', 'iuftice'),3
('', 'ilne'),3
('', 'enuoya'),3
('', 'né'),3
('file', 'magistrat'),3
('enuers', 'sujets'),3
('prendre', 'garde'),3
('', 'cution'),3
('', 'enquerir'),3
('', 'europe'),3
('', 'bis'),3
('', 'fees'),3
('entre', 'plusieurs'),3
('', 'azon'),3
('azon', ''),3
('', 'ouy'),3
('bail', ''),3
('parle', 'magistrat'),3
('cz', ''),3
('corporelle', ''),3
('', 'auff'),3
('', 'bus'),3
('douce', ''),3
('', 'ift'),3
('approcher', 'cour'),3
('magistrats', 'inferieurs'),3
('egal', 'puissance'),3
('magistrats', 'egaux'),3
('egaux', 'puissance'),3
('plusieurs', 'lieux'),3
('college', 'magistrats'),3
('magistrat', 'inferieur'),3
('roy', 'henry'),3
('', 'origine'),3
('plusieurs', 'familles'),3
('plusieurs', 'colleges'),3
('colleges', 'luges'),3
('', 'tur'),3
('', 'bart'),3
('bart', ''),3
('andr', ''),3
('', 'angel'),3
('angel', ''),3
('', 'confil'),3
('confil', ''),3
('', 'cod'),3
('', 'reftitua'),3
