token_,count
('voleur', ''),5
('feruir', ''),5
('', 'cóme'),5
('monar', ''),5
('election', ''),5
('couronne', ''),5
('cas', 'pareil'),5
('pa', ''),5
('ty', ''),5
('iufte', 'roy'),5
('prophete', ''),5
('public', ''),5
('ele', ''),5
('partie', 'citoyens'),5
('ariftocratic', ''),5
('nuremberg', ''),5
('communes', ''),5
('fortes', 'republiques'),4
('pu', ''),4
('chap', ''),4
('', 'dirons'),4
('ve', ''),4
('plu', ''),4
('', 'commeles'),4
('trois', 'estats'),4
('democratie', ''),4
('forme', 'republique'),4
('quatre', 'cens'),4
('', 'difant'),4
('part', 'souveraineté'),4
('grece', ''),4
('', 'eftoiét'),4
('lieux', ''),4
('', 'bles'),4
('fei', ''),4
('', 'gneurs'),4
('hercules', ''),4
('estat', 'royal'),4
('ui', ''),4
('senateurs', ''),4
('aucun', 'pouuoir'),4
('oys', ''),4
('toute', 'puissance'),4
('cle', ''),4
('xenophon', ''),4
('', 'onques'),4
('moindres', 'magistrats'),4
('oit', ''),4
('', 'files'),4
('', 'tres'),4
('suifles', ''),4
('', 'lant'),4
('', 'efpaigne'),4
('tres', ''),4
('aristocratique', ''),4
('', 'dira'),4
('trois', 'fortes'),4
('', 'fcauoir'),4
('', 'demeurant'),4
('', 'elles'),4
('', 'pourueu'),4
('', 'augufte'),4
('diadefme', ''),4
('po', ''),4
('', 'genes'),4
('capitaines', 'chef'),4
('bien', 'toft'),4
('empire', 'romain'),4
('', 'orient'),4
('gouuer', ''),4
('', 'eten'),4
('nel', ''),4
('', 'afie'),4
('afie', ''),4
('europe', ''),4
('lieutenant', ''),4
('tyrannique', ''),4
('', 'parce'),4
('', 'lon'),4
('monarque', 'royal'),4
('doux', ''),4
('pourueu', ''),4
('droit', 'fucceffif'),4
('fucceffif', ''),4
('ordre', ''),4
('', 'euffent'),4
('', 'eflire'),4
('fiens', ''),4
('mot', 'tyran'),4
('tref', ''),4
('', 'neur'),4
('', 'impofts'),4
('dix', 'mil'),4
('', 'prend'),4
('', 'ft'),4
('', 'cobien'),4
('imperiaux', ''),4
('', 'crainte'),4
('valeria', ''),4
('gentils', ''),4
('auons', 'monftré'),4
('non', 'feulement'),4
('prince', 'fouucrain'),4
('có', ''),4
('priué', 'confeil'),4
('luques', ''),4
('trois', 'cens'),4
('tiers', 'voix'),4
('paroiffes', ''),4
('', 'nent'),3
('', 'difons'),3
('', 'pu'),3
('', 'chap'),3
('', 'fage'),3
('', 'tou'),3
('fages', ''),3
('meflee', 'trois'),3
('', 'maisil'),3
('meflange', 'trois'),3
('faut', 'donc'),3
('puissance', 'royale'),3
('difant', ''),3
('rien', 'faire'),3
('trois', 'republiques'),3
('maifons', ''),3
('deniers', ''),3
('', 'efpargne'),3
('efpargne', ''),3
('fortes', 'republique'),3
('destrois', 'republiques'),3
('', 'ouueraineté'),3
('fouuc', ''),3
('loy', 'sujets'),3
('faire', 'loy'),3
('donner', 'loy'),3
('puissance', 'faire'),3
('', 'faudra'),3
('', 'difent'),3
('estat', 'lacedemoniens'),3
('republiques', 'populaires'),3
('lyfandre', ''),3
('lacede', ''),3
('bles', ''),3
('indiuis', ''),3
('prince', 'fang'),3
('para', ''),3
('', 'ayans'),3
('', 'quelquesfois'),3
('cinq', 'cens'),3
('acheans', ''),3
('', 'cognoiftre'),3
('', 'vouloit'),3
('', 'lors'),3
('pouuoir', 'commander'),3
('ain', ''),3
('', 'prouinces'),3
('faire', 'proces'),3
('vo', ''),3
('quin', ''),3
('be', ''),3
('', 'eftla'),3
('', 'aflemblee'),3
('conseillers', ''),3
('', 'colleges'),3
('colleges', ''),3
('', 'porte'),3
('', 'oligarchie'),3
('', 'cratique'),3
('particulieres', ''),3
('', 'pulaires'),3
('pulaires', ''),3
('', 'humbles'),3
('pieds', ''),3
('', 'doncques'),3
('beaucoup', 'moins'),3
('', 'chancelier'),3
('princes', 'fang'),3
('', 'ancien'),3
('', 'comment'),3
('', 'uant'),3
('ainsau', 'contraire'),3
('remarqué', ''),3
('', 'merite'),3
('', 'leue'),3
('', 'tie'),3
('', 'pourla'),3
('femblables', ''),3
('', 'paffe'),3
('', 'brief'),3
('forme', 'ariftocratique'),3
('', 'monftre'),3
('', 'laiffe'),3
('', 'ila'),3
('', 'fufift'),3
('', 'refponds'),3
('', 'ner'),3
('', 'fà'),3
('', 'teurs'),3
('', 'ches'),3
('claffe', ''),3
('feditions', ''),3
('foixante', 'mil'),3
('souveraincté', ''),3
('na', ''),3
('long', 'temps'),3
('', 'if'),3
('if', ''),3
('rc', ''),3
('empereurs', 'romains'),3
('', 'cul'),3
('', 'lay'),3
('', 'foufrir'),3
('', 'iaçoit'),3
('perfe', ''),3
('defait', ''),3
('', 'lesquels'),3
('republique', 'populaire'),3
('gouuerné', 'populairement'),3
('bleffe', ''),3
('', 'benefices'),3
('', 'gouuer'),3
('gouuerner', ''),3
('tique', ''),3
('', 'legitime'),3
('legitime', ''),3
('temps', 'heroïques'),3
('hebrieux', ''),3
('medois', ''),3
('', 'moyens'),3
('monarque', 'seigneurial'),3
('', 'defquels'),3
('', 'ti'),3
('', 'homage'),3
('homage', ''),3
('', 'dif'),3
('sicile', ''),3
('bien', 'certain'),3
('monarque', 'feigneurial'),3
('peu', 'peu'),3
('autruy', ''),3
('', 'faute'),3
('feigneu', ''),3
('', 'efclaue'),3
('', 'ble'),3
('ble', ''),3
('', 'fion'),3
('monarchie', 'royale'),3
('iii', ''),3
('vertueux', 'prince'),3
('', 'darius'),3
('', 'vou'),3
('vou', ''),3
('cité', ''),3
('', 'craint'),3
('amis', ''),3
('droit', 'fucceflif'),3
('', 'faifoient'),3
('royau', ''),3
('', 'fez'),3
('fez', ''),3
('medicis', ''),3
('foit', 'prince'),3
('prince', 'vertueux'),3
('heliogabale', ''),3
('', 'um'),3
('', 'faudroit'),3
('capitaine', 'chef'),3
('', 'efcriture'),3
('', 'hiftoriens'),3
('hiftoriens', ''),3
('', 'latins'),3
('latins', ''),3
('', 'charges'),3
('', 'amende'),3
('def', ''),3
('', 'ques'),3
('', 'aucc'),3
('particuliers', ''),3
('fceptre', ''),3
('', 'fons'),3
('àl', ''),3
('', 'vaffal'),3
('suede', ''),3
('roy', 'dannemarc'),3
('', 'adolphe'),3
('', 'commce'),3
('ceftuy', ''),3
('', 'mefchant'),3
('', 'ages'),3
('', 'amour'),3
('prix', ''),3
('', 'hon'),3
('hon', ''),3
('', 'aratus'),3
('', 'curs'),3
('caracala', ''),3
('', 'auf'),3
('meurtrier', ''),3
('ceftui', ''),3
('', 'adorer'),3
('adorer', ''),3
('', 'mors'),3
('', 'pourucu'),3
('', 'eleétion'),3
('eleétion', ''),3
('eten', 'cas'),3
('loy', 'valeria'),3
('', 'occis'),3
('', 'vfer'),3
('', 'difficulté'),3
('annees', ''),3
('', 'có'),3
('plufpart', 'peuple'),3
('', 'commeil'),3
('armes', 'contre'),3
('contre', 'prince'),3
('homme', 'bien'),3
('aufli', 'bien'),3
('', 'eurs'),3
('eurs', ''),3
('efpaignols', ''),3
('petit', 'nombre'),3
('grand', 'conseil'),3
('souverains', 'magistrats'),3
('berne', ''),3
('', 'luques'),3
('ceremonies', ''),3
('pire', ''),3
('vvorme', ''),3
('peines', ''),3
('may', ''),3
('roy', 'romains'),3
('strafbourg', ''),3
('fera', 'populaire'),3
('plufpart', 'citoyens'),3
('zug', ''),3
('honorables', ''),3
