token_,count
('mois', 'mars'),4
('crime', 'léze'),4
('audict', 'jean'),4
('tous', 'biens'),4
('comté', 'bourgongne'),4
('roy', 'déclare'),4
('jean', 'thomas'),4
('dessus', 'dicts'),4
('bretaigne', 'provence'),4
('ez', 'dicts'),4
('cent', 'quatorze'),4
('faict', 'hommaige'),4
('guil', 'laume'),4
('fils', 'aisné'),4
('roy', 'sicile'),4
('ville', 'sainct'),4
('dés', 'an'),4
('soixante', 'cinq'),4
('hommaige', 'soubveraineté'),4
('charles', 'frére'),4
('duc', 'orléans'),4
('duc', 'anjou'),4
('mille', 'esceus'),4
('cinquante', 'cinq'),4
('cinq', 'mille'),4
('droict', 'prétendeu'),4
('quarante', 'mille'),4
('soixante', 'quinze'),4
('préjudice', 'droict'),4
('mois', 'octobre'),4
('madame', 'loyse'),4
('père', 'dudict'),4
('aulcune', 'chose'),4
('vingt', 'huict'),4
('septembre', 'mil'),4
('trente', 'deux'),4
('comte', 'nevers'),4
('roy', 'accorda'),4
('ports', 'havres'),4
('ez', 'mains'),4
('traicté', 'nantes'),4
('oultre', 'ledict'),4
('octobre', 'mil'),4
('comte', 'estampes'),4
('ladicte', 'nicolle'),4
('feirent', 'accord'),4
('mille', 'francs'),4
('envers', 'roy'),4
('réservé', 'roy'),4
('lettres', 'feurent'),4
('duc', 'normandie'),4
('soixante', 'huict'),4
('foy', 'hom'),4
('fils', 'dudict'),4
('mesme', 'traicté'),4
('trois', 'mois'),4
('ledict', 'rené'),4
('état', 'dict'),4
('masles', 'femelles'),4
('somme', 'deux'),4
('tout', 'comté'),4
('comté', 'perche'),4
('dudict', 'duché'),4
('memoires', 'état'),4
('enfans', 'masles'),4
('don', 'faict'),4
('dudict', 'larchevesque'),4
('in', 'curia'),4
('lige', 'roy'),4
('vicomte', 'béarn'),4
('faire', 'aulcune'),4
('roys', 'france'),4
('comté', 'flandres'),4
('lesdicts', 'roys'),4
('princes', 'sang'),4
('paix', 'entre'),4
('délaissera', 'audict'),4
('teneu', 'faire'),4
('leurs', 'biens'),4
('pays', 'bas'),4
('cardinal', 'lyon'),4
('madame', 'renée'),4
('traicté', 'mariaige'),4
('royaulme', 'navarre'),4
('traicté', 'noyon'),4
('pré', 'sent'),3
('tant', 'nom'),3
('nom', 'comme'),3
('abbé', 'sainct'),3
('sainct', 'gal'),3
('aultre', 'traicté'),3
('douziesme', 'jour'),3
('cent', 'seize'),3
('mil', 'escus'),3
('vingt', 'cinquiesme'),3
('cinquiesme', 'jour'),3
('dix', 'huit'),3
('toutes', 'terres'),3
('hostel', 'roy'),3
('quarante', 'neuf'),3
('faict', 'justice'),3
('dix', 'neuviesme'),3
('bois', 'vincennes'),3
('em', 'pire'),3
('contraire', 'ceulx'),3
('dernier', 'ressort'),3
('chevalier', 'ordre'),3
('quatorziesme', 'jour'),3
('contre', 'ceulx'),3
('droicts', 'régale'),3
('paix', 'faict'),3
('soixante', 'trois'),3
('sainct', 'germain'),3
('audict', 'philippes'),3
('sine', 'herede'),3
('confirmé', 'roy'),3
('durant', 'vie'),3
('tho', 'mas'),3
('accord', 'faict'),3
('faicte', 'entre'),3
('ledict', 'galerio'),3
('cependant', 'roy'),3
('parlement', 'auparavant'),3
('royaulme', 'france'),3
('mesme', 'temps'),3
('dudict', 'pays'),3
('donation', 'faicte'),3
('dicts', 'pays'),3
('contre', 'priviléges'),3
('response', 'cela'),3
('pren', 'dre'),3
('ladicte', 'marie'),3
('audict', 'royaulme'),3
('mois', 'apvril'),3
('ceste', 'ordonnance'),3
('roy', 'tenant'),3
('grand', 'sceau'),3
('sainct', 'quentin'),3
('vint', 'trouver'),3
('charles', 'frère'),3
('duché', 'berry'),3
('bien', 'public'),3
('grenier', 'sel'),3
('seu', 'lement'),3
('donna', 'audict'),3
('comme', 'estant'),3
('germaine', 'foix'),3
('villes', 'chasteaulx'),3
('marquisat', 'salusses'),3
('messire', 'guillaume'),3
('arrest', 'prononcé'),3
('raymond', 'baux'),3
('grace', 'mil'),3
('tous', 'jours'),3
('quarante', 'trois'),3
('mar', 'quis'),3
('seroient', 'teneus'),3
('charles', 'daulphin'),3
('plusieurs', 'places'),3
('état', 'oultre'),3
('propres', 'cousts'),3
('cousts', 'despends'),3
('prince', 'orange'),3
('trente', 'six'),3
('quinze', 'mille'),3
('henry', 'comte'),3
('nicolle', 'bretaigne'),3
('duché', 'bretaigne'),3
('comté', 'penthiévre'),3
('roy', 'réserve'),3
('contract', 'faict'),3
('jean', 'bretaigne'),3
('vingt', 'sept'),3
('connestable', 'france'),3
('bretaigne', 'comte'),3
('somme', 'six'),3
('six', 'vingt'),3
('neuf', 'juillet'),3
('may', 'mil'),3
('cinquante', 'huict'),3
('guy', 'bretaigne'),3
('pouvoit', 'prétendre'),3
('comptes', 'paris'),3
('genz', 'comptes'),3
('sans', 'moyen'),3
('teneue', 'roy'),3
('décembre', 'mil'),3
('lorraine', 'bar'),3
('pouvoit', 'tenir'),3
('duc', 'calabre'),3
('neuf', 'chastel'),3
('parce', 'mémoires'),3
('duché', 'bar'),3
('envers', 'tous'),3
('sainct', 'empire'),3
('vingt', 'deuxiesme'),3
('deuxiesme', 'jour'),3
('jouyr', 'vie'),3
('cas', 'royaulx'),3
('feurent', 'publiées'),3
('avant', 'mort'),3
('prix', 'somme'),3
('faict', 'don'),3
('marcs', 'argent'),3
('tous', 'leurs'),3
('évesque', 'verdun'),3
('bar', 'aulbe'),3
('croy', 'seigneur'),3
('bourbon', 'comte'),3
('greniers', 'sel'),3
('trente', 'mille'),3
('raison', 'comté'),3
('huict', 'philippes'),3
('comté', 'alençon'),3
('dudict', 'pierre'),3
('comte', 'blois'),3
('parisis', 'rente'),3
('phi', 'lippes'),3
('terres', 'estoient'),3
('vingt', 'neuf'),3
('trente', 'trois'),3
('partye', 'appanaige'),3
('estre', 'teneu'),3
('sous', 'mesme'),3
('alen', 'con'),3
('terres', 'tenoit'),3
('jean', 'ii'),3
('estre', 'domaine'),3
('domaine', 'vingt'),3
('droict', 'eschiquier'),3
('quant', 'biens'),3
('aoust', 'audict'),3
('leurs', 'enfans'),3
('per', 'duos'),3
('duos', 'milites'),3
('johannes', 'nigella'),3
('ad', 'curiam'),3
('duché', 'luxembourg'),3
('mille', 'ducats'),3
('maistre', 'guillaume'),3
('duché', 'guyenne'),3
('maistre', 'gaston'),3
('nostre', 'dame'),3
('comte', 'boulongne'),3
('comté', 'ponthieu'),3
('mois', 'après'),3
('ducs', 'orléans'),3
('baillera', 'lettres'),3
('ledict', 'archiduc'),3
('comtez', 'arthois'),3
('arthois', 'bourgongne'),3
('archi', 'duc'),3
('ledict', 'gueldres'),3
('terre', 'mer'),3
('oppositions', 'appellations'),3
('parlement', 'chambre'),3
('mort', 'duc'),3
('ledict', 'cas'),3
('sainct', 'genaust'),3
('riviére', 'somme'),3
('sainct', 'amand'),3
('tous', 'ceulx'),3
('teneu', 'rendre'),3
('ensuyvant', 'roy'),3
('traicté', 'conflans'),3
('luxembourg', 'comte'),3
('devers', 'roy'),3
('charles', 'estant'),3
('arras', 'conflans'),3
('duc', 'péronne'),3
('pria', 'roy'),3
('quinze', 'ans'),3
('duc', 'subjects'),3
('paix', 'mariaige'),3
('mariaige', 'entre'),3
('comprinz', 'ceste'),3
('messire', 'guillaulme'),3
('archiduc', 'austriche'),3
('comtez', 'flandres'),3
('desputez', 'part'),3
('seigneurie', 'venise'),3
('franche', 'comté'),3
('duprat', 'dict'),3
('berry', 'hiérosme'),3
('hiérosme', 'morou'),3
('pouvoit', 'estre'),3
