document,term,tfidf
Harangue - Fontainebleau_corrected_stemmed,concil,0.12174994228382033
Harangue - Fontainebleau_corrected_stemmed,nobless,0.1176206162271945
Harangue - Fontainebleau_corrected_stemmed,décid,0.10295584307905892
Harangue - Fontainebleau_corrected_stemmed,remed,0.10022165887228264
Harangue - Fontainebleau_corrected_stemmed,lorrain,0.09846170102790575
Harangue - Fontainebleau_corrected_stemmed,assembl,0.09167800696915622
Harangue - Fontainebleau_corrected_stemmed,cardinal,0.09068479361526095
Harangue - Fontainebleau_corrected_stemmed,liv,0.09068479361526095
Harangue - Fontainebleau_corrected_stemmed,ordre,0.09005044871668612
Harangue - Fontainebleau_corrected_stemmed,racin,0.08727058008187188
Harangue - Fontainebleau_corrected_stemmed,ministr,0.08410951208688063
Harangue - Fontainebleau_corrected_stemmed,alarmerent,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,appovr,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,assembleroient,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,bulletin,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,connoitr,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,convo,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,convoqueroit,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,descovr,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,inconnu,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,mezeray,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,monluc,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,prolix,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,refroidy,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,religionnair,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,sceust,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,triomphérent,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,tâch,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,échouereut,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,éleveroient,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,éner,0.08355605552946672
Harangue - Fontainebleau_corrected_stemmed,enfin,0.078413744151463
Harangue - Fontainebleau_corrected_stemmed,term,0.078413744151463
Harangue - Fontainebleau_corrected_stemmed,alarm,0.07490851911012064
Harangue - Fontainebleau_corrected_stemmed,aout,0.07490851911012064
Harangue - Fontainebleau_corrected_stemmed,coligny,0.07490851911012064
Harangue - Fontainebleau_corrected_stemmed,corrompuz,0.07490851911012064
Harangue - Fontainebleau_corrected_stemmed,déduct,0.07490851911012064
Harangue - Fontainebleau_corrected_stemmed,intéret,0.07490851911012064
Harangue - Fontainebleau_corrected_stemmed,précaut,0.07490851911012064
Harangue - Fontainebleau_corrected_stemmed,prérog,0.07490851911012064
Harangue - Orléans 2_corrected_stemmed,roy,0.3369747092735845
Harangue - Orléans 2_corrected_stemmed,estat,0.27793992561134256
Harangue - Orléans 2_corrected_stemmed,gabel,0.2159057038332579
Harangue - Orléans 2_corrected_stemmed,despens,0.19387352594060764
Harangue - Orléans 2_corrected_stemmed,harangu,0.15363057740556593
Harangue - Orléans 2_corrected_stemmed,subven,0.13792129779017523
Harangue - Orléans 2_corrected_stemmed,ayde,0.11658514434235662
Harangue - Orléans 2_corrected_stemmed,royaulm,0.11639990705111929
Harangue - Orléans 2_corrected_stemmed,royn,0.10973612671826137
Harangue - Orléans 2_corrected_stemmed,impost,0.10759619695630247
Harangue - Orléans 2_corrected_stemmed,remonstr,0.09895940202823642
Harangue - Orléans 2_corrected_stemmed,advis,0.09311992564089543
Harangue - Orléans 2_corrected_stemmed,vin,0.08743885825676746
Harangue - Orléans 2_corrected_stemmed,auxdict,0.08636228153330316
Harangue - Orléans 2_corrected_stemmed,prendroit,0.08636228153330316
Harangue - Orléans 2_corrected_stemmed,suppress,0.08636228153330316
Harangue - Orléans 2_corrected_stemmed,taill,0.08447324242986563
Harangue - Orléans 2_corrected_stemmed,xii,0.08447324242986563
Harangue - Orléans 2_corrected_stemmed,chos,0.0830610023911988
Harangue - Orléans 2_corrected_stemmed,falloit,0.08168747456921824
Harangue - Orléans 2_corrected_stemmed,dlesdict,0.08164001966792901
Harangue - Orléans 2_corrected_stemmed,remon,0.08164001966792901
Harangue - Orléans 2_corrected_stemmed,bien,0.0808409872070121
Harangue - Orléans 2_corrected_stemmed,ordre,0.0808409872070121
Harangue - Orléans 2_corrected_stemmed,temp,0.0808409872070121
Harangue - Orléans 2_corrected_stemmed,nécess,0.07906098276654698
Harangue - Orléans 2_corrected_stemmed,princ,0.07658516119854195
Harangue - Orléans 2_corrected_stemmed,lou,0.07197758996848574
Harangue - Orléans 2_corrected_stemmed,affair,0.06827783710901701
Harangue - Orléans 2_corrected_stemmed,selon,0.0677973369894436
Harangue - Orléans 2_corrected_stemmed,debt,0.06779387824344703
Harangue - Orléans 2_corrected_stemmed,roient,0.06779387824344703
Harangue - Orléans 2_corrected_stemmed,surplus,0.06779387824344703
Harangue - Orléans 2_corrected_stemmed,subject,0.06584167603095684
Harangue - Orléans 2_corrected_stemmed,debvoit,0.06512836611030386
Harangue - Orléans 2_corrected_stemmed,peu,0.0646727897656097
Harangue - Orléans 2_corrected_stemmed,droict,0.06396586061248899
Harangue - Orléans 2_corrected_stemmed,domain,0.06267633264232564
Harangue - Orléans 2_corrected_stemmed,frais,0.06267633264232564
Harangue - Orléans 2_corrected_stemmed,doibt,0.060429416367638183
Harangue - Orléans 2_corrected_stemmed,intérest,0.060406104244929704
Harangue - Orléans 2_corrected_stemmed,ministr,0.060406104244929704
Harangue - Orléans 2_corrected_stemmed,quart,0.060406104244929704
Harangue - Orléans 2_corrected_stemmed,respons,0.060406104244929704
Harangue - Orléans 2_corrected_stemmed,bénévolent,0.06000862061112083
Harangue - Orléans 2_corrected_stemmed,comparussent,0.06000862061112083
Harangue - Orléans 2_corrected_stemmed,contenteroit,0.06000862061112083
Harangue - Orléans 2_corrected_stemmed,contraigu,0.06000862061112083
Harangue - Orléans 2_corrected_stemmed,couroient,0.06000862061112083
Harangue - Orléans 2_corrected_stemmed,devabl,0.06000862061112083
Harangue - Orléans_corrected_stemmed,roy,0.4274020947187185
Harangue - Orléans_corrected_stemmed,estat,0.16523865729840495
Harangue - Orléans_corrected_stemmed,harangu,0.16415089552305917
Harangue - Orléans_corrected_stemmed,bien,0.15813602089883227
Harangue - Orléans_corrected_stemmed,royaum,0.15639167202306561
Harangue - Orléans_corrected_stemmed,sédit,0.14770324579956196
Harangue - Orléans_corrected_stemmed,caus,0.13022966426962657
Harangue - Orléans_corrected_stemmed,bon,0.1277800076994107
Harangue - Orléans_corrected_stemmed,subject,0.12626991963312242
Harangue - Orléans_corrected_stemmed,religion,0.09853020979498475
Harangue - Orléans_corrected_stemmed,peupl,0.0932961345455899
Harangue - Orléans_corrected_stemmed,per,0.09315416096730333
Harangue - Orléans_corrected_stemmed,princ,0.08812414324097288
Harangue - Orléans_corrected_stemmed,chos,0.0860181215540764
Harangue - Orléans_corrected_stemmed,vill,0.08528446828304771
Harangue - Orléans_corrected_stemmed,injur,0.08384429339027538
Harangue - Orléans_corrected_stemmed,homm,0.08371906988761708
Harangue - Orléans_corrected_stemmed,ten,0.08297280824840822
Harangue - Orléans_corrected_stemmed,temp,0.07906801044941614
Harangue - Orléans_corrected_stemmed,don,0.0769578562119347
Harangue - Orléans_corrected_stemmed,guerr,0.07568863760439132
Harangue - Orléans_corrected_stemmed,arme,0.07324558997816566
Harangue - Orléans_corrected_stemmed,chrestien,0.0704964114190717
Harangue - Orléans_corrected_stemmed,paix,0.06761131382599907
Harangue - Orléans_corrected_stemmed,seigneur,0.06559681925713913
Harangue - Orléans_corrected_stemmed,maulv,0.06480047395970515
Harangue - Orléans_corrected_stemmed,pay,0.06373971479017047
Harangue - Orléans_corrected_stemmed,assembl,0.06313495981656121
Harangue - Orléans_corrected_stemmed,serf,0.06210898062165117
Harangue - Orléans_corrected_stemmed,apais,0.06190378478266916
Harangue - Orléans_corrected_stemmed,sépar,0.06102595561400736
Harangue - Orléans_corrected_stemmed,maison,0.059608112298352195
Harangue - Orléans_corrected_stemmed,dieu,0.05892387444984625
Harangue - Orléans_corrected_stemmed,honneur,0.0586330719445953
Harangue - Orléans_corrected_stemmed,peult,0.0586330719445953
Harangue - Orléans_corrected_stemmed,ser,0.0586330719445953
Harangue - Orléans_corrected_stemmed,aulcun,0.05850920213570024
Harangue - Orléans_corrected_stemmed,feu,0.05850920213570024
Harangue - Orléans_corrected_stemmed,héret,0.056833437550549024
Harangue - Orléans_corrected_stemmed,prendr,0.05479656527488431
Harangue - Orléans_corrected_stemmed,entre,0.054323192620189205
Harangue - Orléans_corrected_stemmed,messieur,0.05408976780703365
Harangue - Orléans_corrected_stemmed,genz,0.05357508907302035
Harangue - Orléans_corrected_stemmed,républ,0.05317616430511605
Harangue - Orléans_corrected_stemmed,vivr,0.05200817967617799
Harangue - Orléans_corrected_stemmed,forc,0.05185800515525514
Harangue - Orléans_corrected_stemmed,albigeois,0.05178752837692294
Harangue - Orléans_corrected_stemmed,mal,0.05116165382021044
Harangue - Orléans_corrected_stemmed,part,0.05116165382021044
Harangue - Orléans_corrected_stemmed,voisin,0.0508549630116728
Harangue - Poissy_corrected_stemmed,évangel,0.39989048878405725
Harangue - Poissy_corrected_stemmed,roy,0.1863067524383413
Harangue - Poissy_corrected_stemmed,concil,0.17725855182858558
Harangue - Poissy_corrected_stemmed,harangu,0.16313748846887793
Harangue - Poissy_corrected_stemmed,chos,0.1571580615084032
Harangue - Poissy_corrected_stemmed,bon,0.14490525189648767
Harangue - Poissy_corrected_stemmed,religion,0.12181674337893063
Harangue - Poissy_corrected_stemmed,conscienc,0.12074077481789423
Harangue - Poissy_corrected_stemmed,royaulm,0.11011896813955725
Harangue - Poissy_corrected_stemmed,dieu,0.09227652151626532
Harangue - Poissy_corrected_stemmed,huy,0.09162713246851927
Harangue - Poissy_corrected_stemmed,moyen,0.0898046065762304
Harangue - Poissy_corrected_stemmed,assembl,0.08898408461938798
Harangue - Poissy_corrected_stemmed,foy,0.08898408461938798
Harangue - Poissy_corrected_stemmed,doulceur,0.08470616824601152
Harangue - Poissy_corrected_stemmed,doibt,0.08166949299756458
Harangue - Poissy_corrected_stemmed,différendz,0.08110079354362278
Harangue - Poissy_corrected_stemmed,sainct,0.08106390387961328
Harangue - Poissy_corrected_stemmed,con,0.08074195632673216
Harangue - Poissy_corrected_stemmed,besoing,0.07865640581396947
Harangue - Poissy_corrected_stemmed,grandz,0.07860519025812883
Harangue - Poissy_corrected_stemmed,héres,0.07860519025812883
Harangue - Poissy_corrected_stemmed,nic,0.07860519025812883
Harangue - Poissy_corrected_stemmed,sembl,0.07723173049352398
Harangue - Poissy_corrected_stemmed,enseign,0.0761095869726349
Harangue - Poissy_corrected_stemmed,salut,0.0761095869726349
Harangue - Poissy_corrected_stemmed,consider,0.07415340384948997
Harangue - Poissy_corrected_stemmed,trinit,0.07270736159710132
Harangue - Poissy_corrected_stemmed,doctrin,0.07167633186264404
Harangue - Poissy_corrected_stemmed,persuad,0.07167633186264404
Harangue - Poissy_corrected_stemmed,peupl,0.069207391137199
Harangue - Poissy_corrected_stemmed,obeyss,0.06899472846736812
Harangue - Poissy_corrected_stemmed,confess,0.06871684351703435
Harangue - Poissy_corrected_stemmed,poissy,0.06675212685785434
Harangue - Poissy_corrected_stemmed,taschent,0.06675212685785434
Harangue - Poissy_corrected_stemmed,soyent,0.06601504233834665
Harangue - Poissy_corrected_stemmed,mauvais,0.06352962618450864
Harangue - Poissy_corrected_stemmed,nonobst,0.06352962618450864
Harangue - Poissy_corrected_stemmed,repoz,0.06352962618450864
Harangue - Poissy_corrected_stemmed,peult,0.06260530652368199
Harangue - Poissy_corrected_stemmed,aucthor,0.06213288792753114
Harangue - Poissy_corrected_stemmed,colloqu,0.06213288792753114
Harangue - Poissy_corrected_stemmed,royaum,0.06122849024755015
Harangue - Poissy_corrected_stemmed,avant,0.06108475497901284
Harangue - Poissy_corrected_stemmed,forc,0.060908371689465314
Harangue - Poissy_corrected_stemmed,veu,0.060908371689465314
Harangue - Poissy_corrected_stemmed,rigueur,0.05908618394286185
Harangue - Poissy_corrected_stemmed,séditi,0.05835869491133288
Harangue - Poissy_corrected_stemmed,plusieur,0.056127879110144004
Harangue - Poissy_corrected_stemmed,tousjour,0.05600883487447464
Harangue - Rouen_corrected_stemmed,roy,0.41302031292690866
Harangue - Rouen_corrected_stemmed,jug,0.19214349728952496
Harangue - Rouen_corrected_stemmed,harangu,0.17677201750636296
Harangue - Rouen_corrected_stemmed,échiqui,0.14710171761284846
Harangue - Rouen_corrected_stemmed,cal,0.12220727878084522
Harangue - Rouen_corrected_stemmed,majeur,0.12220727878084522
Harangue - Rouen_corrected_stemmed,bien,0.11890139733822828
Harangue - Rouen_corrected_stemmed,normand,0.11652129077826694
Harangue - Rouen_corrected_stemmed,dieu,0.11357413152566159
Harangue - Rouen_corrected_stemmed,messieur,0.10974371076625569
Harangue - Rouen_corrected_stemmed,anglois,0.1068338925845612
Harangue - Rouen_corrected_stemmed,havr,0.10377935285626441
Harangue - Rouen_corrected_stemmed,major,0.10377935285626441
Harangue - Rouen_corrected_stemmed,temp,0.1019154834327671
Harangue - Rouen_corrected_stemmed,royaulm,0.09782952277467975
Harangue - Rouen_corrected_stemmed,vill,0.09733230238837409
Harangue - Rouen_corrected_stemmed,rouen,0.09505010571843518
Harangue - Rouen_corrected_stemmed,ordon,0.08966378804657493
Harangue - Rouen_corrected_stemmed,angleterr,0.08874552827729383
Harangue - Rouen_corrected_stemmed,loy,0.08464756136220096
Harangue - Rouen_corrected_stemmed,chos,0.08144440578009841
Harangue - Rouen_corrected_stemmed,seigneur,0.07985434567318349
Harangue - Rouen_corrected_stemmed,jour,0.07770861630703162
Harangue - Rouen_corrected_stemmed,couron,0.07561790055807464
Harangue - Rouen_corrected_stemmed,magistrat,0.07561790055807464
Harangue - Rouen_corrected_stemmed,gard,0.07371170369832322
Harangue - Rouen_corrected_stemmed,duch,0.07147417795260605
Harangue - Rouen_corrected_stemmed,jugemen,0.07147417795260605
Harangue - Rouen_corrected_stemmed,quatorz,0.07147417795260605
Harangue - Rouen_corrected_stemmed,jusqu,0.07122622873056271
Harangue - Rouen_corrected_stemmed,debv,0.06918623523750961
Harangue - Rouen_corrected_stemmed,prins,0.06842227301852025
Harangue - Rouen_corrected_stemmed,aag,0.06720097309488474
Harangue - Rouen_corrected_stemmed,veult,0.06530758918607873
Harangue - Rouen_corrected_stemmed,grac,0.06521968184978649
Harangue - Rouen_corrected_stemmed,mer,0.06488820159224938
Harangue - Rouen_corrected_stemmed,rével,0.06439855630808537
Harangue - Rouen_corrected_stemmed,justic,0.06348567102165072
Harangue - Rouen_corrected_stemmed,pay,0.06348567102165072
Harangue - Rouen_corrected_stemmed,mairastr,0.06304359326264934
Harangue - Rouen_corrected_stemmed,session,0.060486737791703014
Harangue - Rouen_corrected_stemmed,droict,0.05973419830656422
Harangue - Rouen_corrected_stemmed,bon,0.05900290184670124
Harangue - Rouen_corrected_stemmed,loyx,0.05881392265628028
Harangue - Rouen_corrected_stemmed,bienz,0.056518970178294395
Harangue - Rouen_corrected_stemmed,plein,0.05539817790154878
Harangue - Rouen_corrected_stemmed,vouleu,0.05537302684981037
Harangue - Rouen_corrected_stemmed,don,0.05510865530129351
Harangue - Rouen_corrected_stemmed,journ,0.0543143461248201
Harangue - Rouen_corrected_stemmed,proc,0.05380017924106699
Harangue - Saint Germain_corrected_stemmed,roy,0.28011940350759423
Harangue - Saint Germain_corrected_stemmed,dieu,0.18299501269614382
Harangue - Saint Germain_corrected_stemmed,harangu,0.1799258419490955
Harangue - Saint Germain_corrected_stemmed,assembl,0.16608539256839588
Harangue - Saint Germain_corrected_stemmed,dir,0.14778809183485478
Harangue - Saint Germain_corrected_stemmed,temp,0.1325487159261763
Harangue - Saint Germain_corrected_stemmed,évesqu,0.12321455313138881
Harangue - Saint Germain_corrected_stemmed,églis,0.09360927678123901
Harangue - Saint Germain_corrected_stemmed,religion,0.09094651805221833
Harangue - Saint Germain_corrected_stemmed,loyx,0.09078160677761578
Harangue - Saint Germain_corrected_stemmed,cost,0.08550927017478545
Harangue - Saint Germain_corrected_stemmed,édict,0.08309626940953643
Harangue - Saint Germain_corrected_stemmed,peult,0.08179528809817625
Harangue - Saint Germain_corrected_stemmed,messieur,0.0790504125893888
Harangue - Saint Germain_corrected_stemmed,avantaig,0.07568576555523855
Harangue - Saint Germain_corrected_stemmed,constituendá,0.07568576555523855
Harangue - Saint Germain_corrected_stemmed,gentium,0.07568576555523855
Harangue - Saint Germain_corrected_stemmed,souvient,0.07568576555523855
Harangue - Saint Germain_corrected_stemmed,adviz,0.07352140252565653
Harangue - Saint Germain_corrected_stemmed,appais,0.07352140252565653
Harangue - Saint Germain_corrected_stemmed,royaulm,0.07340458742431026
Harangue - Saint Germain_corrected_stemmed,héres,0.07335679148566694
Harangue - Saint Germain_corrected_stemmed,bien,0.07137238549871032
Harangue - Saint Germain_corrected_stemmed,peu,0.07137238549871032
Harangue - Saint Germain_corrected_stemmed,pos,0.07102781741609535
Harangue - Saint Germain_corrected_stemmed,républicqu,0.0699436900693173
Harangue - Saint Germain_corrected_stemmed,don,0.06946761085162832
Harangue - Saint Germain_corrected_stemmed,amend,0.06723068953194584
Harangue - Saint Germain_corrected_stemmed,pourroit,0.06723068953194584
Harangue - Saint Germain_corrected_stemmed,estatz,0.06689056681421494
Harangue - Saint Germain_corrected_stemmed,ruyn,0.06438801169707153
Harangue - Saint Germain_corrected_stemmed,chos,0.0628563245387949
Harangue - Saint Germain_corrected_stemmed,plusieur,0.0628563245387949
Harangue - Saint Germain_corrected_stemmed,quelz,0.06240618452082601
Harangue - Saint Germain_corrected_stemmed,soy,0.06240618452082601
Harangue - Saint Germain_corrected_stemmed,esleus,0.062295146606174925
Harangue - Saint Germain_corrected_stemmed,poissy,0.062295146606174925
Harangue - Saint Germain_corrected_stemmed,sainct,0.06052107118507719
Harangue - Saint Germain_corrected_stemmed,deus,0.0592878094420416
Harangue - Saint Germain_corrected_stemmed,souverain,0.0592878094420416
Harangue - Saint Germain_corrected_stemmed,divis,0.05872366993944821
Harangue - Saint Germain_corrected_stemmed,déliber,0.05872366993944821
Harangue - Saint Germain_corrected_stemmed,grac,0.05872366993944821
Harangue - Saint Germain_corrected_stemmed,dépesch,0.05798433015854026
Harangue - Saint Germain_corrected_stemmed,issu,0.05798433015854026
Harangue - Saint Germain_corrected_stemmed,princ,0.05795573865674363
Harangue - Saint Germain_corrected_stemmed,auparav,0.057140318308780434
Harangue - Saint Germain_corrected_stemmed,encor,0.05684157378263646
Harangue - Saint Germain_corrected_stemmed,avon,0.05536179752279862
Harangue - Saint Germain_corrected_stemmed,consider,0.05536179752279862
Harangue - lit de justice_corrected_stemmed,roy,0.37692032584514545
Harangue - lit de justice_corrected_stemmed,bien,0.2184360882938887
Harangue - lit de justice_corrected_stemmed,églis,0.21486928143045542
Harangue - lit de justice_corrected_stemmed,justic,0.19438461827932718
Harangue - lit de justice_corrected_stemmed,harangu,0.1588457637620349
Harangue - lit de justice_corrected_stemmed,royaulm,0.14602618418931573
Harangue - lit de justice_corrected_stemmed,esglis,0.1297901353192955
Harangue - lit de justice_corrected_stemmed,tournoy,0.1297901353192955
Harangue - lit de justice_corrected_stemmed,pai,0.12356061739095947
Harangue - lit de justice_corrected_stemmed,reistr,0.11581862124892396
Harangue - lit de justice_corrected_stemmed,mill,0.1058971758413566
Harangue - lit de justice_corrected_stemmed,arme,0.10395497638299915
Harangue - lit de justice_corrected_stemmed,guerr,0.10156291207119687
Harangue - lit de justice_corrected_stemmed,havr,0.09532754194262605
Harangue - lit de justice_corrected_stemmed,conserv,0.09261275181325644
Harangue - lit de justice_corrected_stemmed,peult,0.08940554053320075
Harangue - lit de justice_corrected_stemmed,estranger,0.08919314494456362
Harangue - lit de justice_corrected_stemmed,solemn,0.08686396593669297
Harangue - lit de justice_corrected_stemmed,recouvr,0.08529976064133224
Harangue - lit de justice_corrected_stemmed,press,0.08177776612876306
Harangue - lit de justice_corrected_stemmed,rent,0.08151807499504532
Harangue - lit de justice_corrected_stemmed,francz,0.07787408119157731
Harangue - lit de justice_corrected_stemmed,nécess,0.0762951549740295
Harangue - lit de justice_corrected_stemmed,domain,0.07560462102827256
Harangue - lit de justice_corrected_stemmed,suiss,0.07483646263632814
Harangue - lit de justice_corrected_stemmed,vendr,0.07286611112514474
Harangue - lit de justice_corrected_stemmed,moyen,0.07213971601646424
Harangue - lit de justice_corrected_stemmed,raison,0.07213971601646424
Harangue - lit de justice_corrected_stemmed,argent,0.0716230938101518
Harangue - lit de justice_corrected_stemmed,estat,0.0715244324265606
Harangue - lit de justice_corrected_stemmed,suffir,0.07149565645696954
Harangue - lit de justice_corrected_stemmed,sainct,0.06945956385994233
Harangue - lit de justice_corrected_stemmed,nom,0.06615316678918128
