token_,count
('affaires', 'monde'),3
('in', 'dustrie'),3
('ceulx', 'veulent'),3
('après', 'avoir'),3
('cette', 'époque'),3
('fault', 'jamais'),3
('celle', 'cy'),3
('dire', 'vérité'),3
('af', 'faires'),3
('gou', 'verneurs'),3
('bon', 'maulvais'),3
('plus', 'adroicts'),3
('tout', 'secret'),3
('tout', 'estat'),3
('aultres', 'qualitez'),3
('bon', 'prince'),3
('soing', 'particulier'),3
('toutesfois', 'quantes'),3
('sans', 'acception'),3
('jamais', 'faire'),3
('gran', 'deur'),3
('estre', 'judges'),3
('fault', 'avoir'),3
('force', 'vertu'),3
('haisne', 'envie'),3
('rien', 'monde'),3
('leurs', 'parens'),3
('leurs', 'amys'),3
('bien', 'veneus'),3
('prendre', 'aulcung'),3
('aulcung', 'présent'),3
('laquelle', 'dieu'),3
('feit', 'response'),3
('bon', 'escient'),3
('seule', 'vertu'),3
('an', 'rome'),3
('ri', 'chesses'),3
('ans', 'mois'),3
('mois', 'jours'),3
('richesses', 'noblesse'),3
('cor', 'ruption'),3
('jamais', 'veu'),3
('roy', 'sainct'),3
('quelque', 'homme'),3
('deux', 'grandes'),3
('ez', 'dignitez'),3
('veulx', 'bien'),3
('trente', 'ans'),3
('plusieurs', 'grands'),3
('faire', 'sans'),3
('si', 'librement'),3
('soubs', 'faveur'),3
('partir', 'là'),3
('elles', 'estoient'),3
('puis', 'aprés'),3
('loys', 'xii'),3
('aage', 'trente'),3
('ans', 'tout'),3
('bonnes', 'mœurs'),3
('fort', 'nécessaire'),3
('judge', 'soubverain'),3
('judges', 'soubverains'),3
('belle', 'chose'),3
('puisqu', 'ainsy'),3
('si', 'grande'),3
('grande', 'honte'),3
('fois', 'plus'),3
('oultre', 'cela'),3
('justice', 'aussy'),3
('of', 'fice'),3
('aussy', 'bien'),3
('judge', 'tout'),3
('doibvent', 'estre'),3
('tout', 'plus'),3
('conseil', 'ler'),3
('tout', 'coup'),3
('villes', 'royaulme'),3
('bien', 'choisir'),3
('prin', 'cipallement'),3
('sans', 'nul'),3
('nul', 'excepter'),3
('si', 'quelque'),3
('avoir', 'faict'),3
('leurs', 'partyes'),3
('ceste', 'charge'),3
('judges', 'tant'),3
('pren', 'dre'),3
('rien', 'obmettre'),3
('soulai', 'gement'),3
('vénalité', 'offices'),3
('nostre', 'nation'),3
('néces', 'saire'),3
('vostre', 'argent'),3
('peuple', 'lequel'),3
('apres', 'avoir'),3
('exercice', 'leurs'),3
('peulvent', 'estre'),3
('tous', 'subjects'),3
('aultres', 'sortes'),3
('soubs', 'quelque'),3
('quelque', 'prétexte'),3
('espices', 'aultres'),3
('présens', 'tant'),3
('comme', 'aujourd'),3
('rappor', 'teur'),3
('elles', 'ayent'),3
('partyes', 'faire'),3
('pro', 'cez'),3
('grande', 'vertu'),3
('trois', 'jours'),3
('ceulx', 'cy'),3
('non', 'sans'),3
('sortes', 'corruption'),3
('loy', 'dieu'),3
('peine', 'vie'),3
('vie', 'prendre'),3
('mange', 'présens'),3
('toutes', 'deux'),3
('contre', 'vérité'),3
('provinces', 'lointaines'),3
('tout', 'court'),3
('ceste', 'sorte'),3
('homme', 'riche'),3
('différends', 'partyes'),3
('pu', 'blic'),3
('deux', 'charges'),3
